fips,tractid,geography,county,state,year,mem_1_id,mem_1,mem_2_id,mem_2, tot_pop ,pct_food_insecure, number_food_insecure ,unemployment_rate,pct_poverty,pct_black,pct_hispanic, median_income ,pct_homeowners,pct_disability
37021,37021003107,Census Tract 31.07; Buncombe County; North Carolina,"Buncombe County, North Carolina",NC,2022,103,MANNA FoodBank,,," 4,047 ",11.0%, 440 ,1.0%,9.8%,4.5%,2.3%," $81,136.00 ",71.8%,12.5%
37021,37021003108,Census Tract 31.08; Buncombe County; North Carolina,"Buncombe County, North Carolina",NC,2022,103,MANNA FoodBank,,," 2,163 ",NA, NA ,4.1%,7.7%,3.0%,0.1%, missing ,41.6%,47.1%
37021,37021003201,Census Tract 32.01; Buncombe County; North Carolina,"Buncombe County, North Carolina",NC,2022,103,MANNA FoodBank,,," 1,792 ",10.0%, 180 ,6.3%,4.4%,2.1%,0.9%," $84,338.00 ",90.5%,8.7%
37021,37021003202,Census Tract 32.02; Buncombe County; North Carolina,"Buncombe County, North Carolina",NC,2022,103,MANNA FoodBank,,," 3,664 ",10.8%, 390 ,4.5%,8.1%,4.6%,0.6%," $93,523.00 ",92.2%,12.7%
37021,37021003203,Census Tract 32.03; Buncombe County; North Carolina,"Buncombe County, North Carolina",NC,2022,103,MANNA FoodBank,,," 6,349 ",10.8%, 690 ,2.2%,8.6%,1.3%,18.4%," $73,958.00 ",68.1%,8.1%
37021,37021003204,Census Tract 32.04; Buncombe County; North Carolina,"Buncombe County, North Carolina",NC,2022,103,MANNA FoodBank,,," 4,621 ",12.0%, 550 ,5.5%,8.8%,0.1%,0.2%," $72,984.00 ",90.0%,11.8%
37021,37021003205,Census Tract 32.05; Buncombe County; North Carolina,"Buncombe County, North Carolina",NC,2022,103,MANNA FoodBank,,," 1,327 ",18.8%, 250 ,3.7%,21.5%,0.8%,0.3%," $34,063.00 ",63.1%,20.0%
37023,37023020100,Census Tract 201; Burke County; North Carolina,"Burke County, North Carolina",NC,2022,14,Second Harvest Food Bank of Metrolina,,," 4,394 ",35.0%," 1,540 ",24.5%,37.3%,2.8%,3.3%," $45,750.00 ",83.6%,32.6%
37023,37023020202,Census Tract 202.02; Burke County; North Carolina,"Burke County, North Carolina",NC,2022,14,Second Harvest Food Bank of Metrolina,,," 4,434 ",15.8%, 700 ,3.1%,18.3%,14.3%,3.0%," $54,705.00 ",77.2%,22.1%
37023,37023020203,Census Tract 202.03; Burke County; North Carolina,"Burke County, North Carolina",NC,2022,14,Second Harvest Food Bank of Metrolina,,," 2,723 ",15.5%, 420 ,7.5%,8.5%,6.1%,0.9%," $90,471.00 ",89.7%,29.1%
37023,37023020204,Census Tract 202.04; Burke County; North Carolina,"Burke County, North Carolina",NC,2022,14,Second Harvest Food Bank of Metrolina,,," 2,653 ",13.0%, 340 ,4.9%,10.1%,17.0%,1.2%," $70,581.00 ",91.3%,23.6%
37023,37023020301,Census Tract 203.01; Burke County; North Carolina,"Burke County, North Carolina",NC,2022,14,Second Harvest Food Bank of Metrolina,,," 5,484 ",14.3%, 790 ,6.0%,13.3%,13.0%,2.8%," $49,625.00 ",86.7%,18.4%
37023,37023020303,Census Tract 203.03; Burke County; North Carolina,"Burke County, North Carolina",NC,2022,14,Second Harvest Food Bank of Metrolina,,," 4,828 ",11.2%, 540 ,2.1%,8.2%,2.6%,1.2%," $60,600.00 ",86.2%,16.6%
37023,37023020304,Census Tract 203.04; Burke County; North Carolina,"Burke County, North Carolina",NC,2022,14,Second Harvest Food Bank of Metrolina,,," 2,427 ",11.8%, 290 ,7.3%,5.2%,2.1%,0.6%," $48,285.00 ",82.6%,10.1%
37023,37023020500,Census Tract 205; Burke County; North Carolina,"Burke County, North Carolina",NC,2022,14,Second Harvest Food Bank of Metrolina,,," 2,621 ",14.7%, 380 ,1.7%,15.3%,21.0%,28.8%," $53,922.00 ",55.9%,21.4%
37023,37023020600,Census Tract 206; Burke County; North Carolina,"Burke County, North Carolina",NC,2022,14,Second Harvest Food Bank of Metrolina,,," 6,064 ",21.4%," 1,300 ",3.5%,35.5%,20.7%,22.8%," $45,613.00 ",46.3%,13.0%
37023,37023020801,Census Tract 208.01; Burke County; North Carolina,"Burke County, North Carolina",NC,2022,14,Second Harvest Food Bank of Metrolina,,," 5,968 ",16.9%," 1,010 ",4.8%,16.6%,2.2%,3.0%," $59,109.00 ",84.9%,24.5%
37023,37023020802,Census Tract 208.02; Burke County; North Carolina,"Burke County, North Carolina",NC,2022,14,Second Harvest Food Bank of Metrolina,,," 2,998 ",12.2%, 370 ,2.9%,9.5%,9.4%,6.6%," $52,778.00 ",71.9%,15.8%
37023,37023020901,Census Tract 209.01; Burke County; North Carolina,"Burke County, North Carolina",NC,2022,14,Second Harvest Food Bank of Metrolina,,," 3,375 ",10.3%, 350 ,1.3%,2.1%,1.5%,1.2%," $60,871.00 ",75.0%,21.0%
37023,37023020902,Census Tract 209.02; Burke County; North Carolina,"Burke County, North Carolina",NC,2022,14,Second Harvest Food Bank of Metrolina,,," 3,410 ",13.7%, 470 ,3.8%,12.2%,0.6%,5.8%," $65,817.00 ",75.9%,14.9%
37023,37023021000,Census Tract 210; Burke County; North Carolina,"Burke County, North Carolina",NC,2022,14,Second Harvest Food Bank of Metrolina,,," 4,767 ",19.2%, 920 ,13.5%,10.8%,4.0%,6.6%," $48,970.00 ",73.4%,21.8%
37023,37023021100,Census Tract 211; Burke County; North Carolina,"Burke County, North Carolina",NC,2022,14,Second Harvest Food Bank of Metrolina,,," 6,308 ",13.3%, 840 ,1.8%,9.6%,0.9%,1.3%," $59,545.00 ",78.6%,23.1%
37023,37023021201,Census Tract 212.01; Burke County; North Carolina,"Burke County, North Carolina",NC,2022,14,Second Harvest Food Bank of Metrolina,,," 4,022 ",14.8%, 590 ,4.5%,12.2%,0.0%,5.0%," $70,921.00 ",82.0%,20.4%
37023,37023021202,Census Tract 212.02; Burke County; North Carolina,"Burke County, North Carolina",NC,2022,14,Second Harvest Food Bank of Metrolina,,," 4,280 ",12.6%, 540 ,1.0%,13.8%,4.2%,4.5%," $52,906.00 ",78.0%,15.0%
37023,37023021203,Census Tract 212.03; Burke County; North Carolina,"Burke County, North Carolina",NC,2022,14,Second Harvest Food Bank of Metrolina,,," 3,300 ",19.7%, 650 ,10.2%,18.1%,1.2%,0.5%," $46,616.00 ",84.4%,22.1%
37023,37023021301,Census Tract 213.01; Burke County; North Carolina,"Burke County, North Carolina",NC,2022,14,Second Harvest Food Bank of Metrolina,,," 5,605 ",21.3%," 1,190 ",6.0%,27.3%,11.1%,14.2%," $52,771.00 ",72.5%,25.0%
37023,37023021302,Census Tract 213.02; Burke County; North Carolina,"Burke County, North Carolina",NC,2022,14,Second Harvest Food Bank of Metrolina,,," 3,474 ",21.5%, 750 ,13.5%,24.2%,0.7%,2.0%," $57,604.00 ",88.8%,14.0%
37023,37023021400,Census Tract 214; Burke County; North Carolina,"Burke County, North Carolina",NC,2022,14,Second Harvest Food Bank of Metrolina,,," 4,664 ",20.2%, 940 ,8.9%,17.7%,16.6%,18.5%," $44,960.00 ",43.7%,22.0%
37025,37025040501,Census Tract 405.01; Cabarrus County; North Carolina,"Cabarrus County, North Carolina",NC,2022,14,Second Harvest Food Bank of Metrolina,,," 10,189 ",16.6%," 1,690 ",7.5%,24.8%,36.6%,20.1%," $84,649.00 ",65.8%,10.9%
37025,37025040502,Census Tract 405.02; Cabarrus County; North Carolina,"Cabarrus County, North Carolina",NC,2022,14,Second Harvest Food Bank of Metrolina,,," 6,199 ",15.0%, 930 ,11.3%,12.8%,19.9%,9.7%," $66,147.00 ",74.2%,9.2%
37025,37025040600,Census Tract 406; Cabarrus County; North Carolina,"Cabarrus County, North Carolina",NC,2022,14,Second Harvest Food Bank of Metrolina,,," 5,250 ",10.5%, 550 ,2.0%,6.7%,12.1%,0.5%," $68,871.00 ",79.3%,18.0%
37025,37025040701,Census Tract 407.01; Cabarrus County; North Carolina,"Cabarrus County, North Carolina",NC,2022,14,Second Harvest Food Bank of Metrolina,,," 2,124 ",23.2%, 490 ,9.7%,35.0%,20.3%,28.5%," $47,414.00 ",60.7%,12.2%
37025,37025040703,Census Tract 407.03; Cabarrus County; North Carolina,"Cabarrus County, North Carolina",NC,2022,14,Second Harvest Food Bank of Metrolina,,," 2,849 ",21.7%, 620 ,11.0%,22.1%,39.1%,4.2%," $38,803.00 ",35.1%,23.1%
37025,37025040704,Census Tract 407.04; Cabarrus County; North Carolina,"Cabarrus County, North Carolina",NC,2022,14,Second Harvest Food Bank of Metrolina,,," 3,756 ",17.1%, 640 ,3.3%,20.1%,30.4%,7.5%," $56,000.00 ",42.3%,21.2%
37025,37025040705,Census Tract 407.05; Cabarrus County; North Carolina,"Cabarrus County, North Carolina",NC,2022,14,Second Harvest Food Bank of Metrolina,,," 3,877 ",7.3%, 280 ,4.8%,3.7%,34.5%,9.3%," $71,344.00 ",73.5%,7.1%
37025,37025040800,Census Tract 408; Cabarrus County; North Carolina,"Cabarrus County, North Carolina",NC,2022,14,Second Harvest Food Bank of Metrolina,,," 4,113 ",18.3%, 750 ,12.9%,16.2%,37.9%,17.7%," $49,273.00 ",53.6%,16.9%
37025,37025040900,Census Tract 409; Cabarrus County; North Carolina,"Cabarrus County, North Carolina",NC,2022,14,Second Harvest Food Bank of Metrolina,,," 2,189 ",12.6%, 280 ,4.7%,8.9%,31.0%,3.7%," $67,292.00 ",59.5%,20.2%
37025,37025041001,Census Tract 410.01; Cabarrus County; North Carolina,"Cabarrus County, North Carolina",NC,2022,14,Second Harvest Food Bank of Metrolina,,," 2,455 ",11.2%, 270 ,4.1%,5.5%,17.7%,11.4%," $68,718.00 ",60.3%,14.8%
37025,37025041002,Census Tract 410.02; Cabarrus County; North Carolina,"Cabarrus County, North Carolina",NC,2022,14,Second Harvest Food Bank of Metrolina,,," 2,985 ",17.8%, 530 ,8.8%,16.6%,45.6%,8.8%," $40,053.00 ",34.5%,20.7%
37025,37025041100,Census Tract 411; Cabarrus County; North Carolina,"Cabarrus County, North Carolina",NC,2022,14,Second Harvest Food Bank of Metrolina,,," 6,022 ",8.6%, 520 ,1.7%,6.8%,12.6%,10.0%," $77,271.00 ",83.3%,10.3%
37025,37025041201,Census Tract 412.01; Cabarrus County; North Carolina,"Cabarrus County, North Carolina",NC,2022,14,Second Harvest Food Bank of Metrolina,,," 2,964 ",14.5%, 430 ,7.9%,13.6%,20.5%,3.4%," $51,701.00 ",77.0%,14.4%
37025,37025041202,Census Tract 412.02; Cabarrus County; North Carolina,"Cabarrus County, North Carolina",NC,2022,14,Second Harvest Food Bank of Metrolina,,," 6,948 ",8.2%, 570 ,2.8%,4.4%,26.6%,4.4%," $93,628.00 ",56.3%,7.8%
37025,37025041301,Census Tract 413.01; Cabarrus County; North Carolina,"Cabarrus County, North Carolina",NC,2022,14,Second Harvest Food Bank of Metrolina,,," 8,134 ",7.2%, 580 ,5.5%,1.6%,13.3%,12.1%," $122,845.00 ",90.4%,7.0%
37025,37025041304,Census Tract 413.04; Cabarrus County; North Carolina,"Cabarrus County, North Carolina",NC,2022,14,Second Harvest Food Bank of Metrolina,,," 8,678 ",6.6%, 570 ,0.6%,7.0%,15.8%,8.6%," $126,316.00 ",88.3%,7.3%
37025,37025041305,Census Tract 413.05; Cabarrus County; North Carolina,"Cabarrus County, North Carolina",NC,2022,14,Second Harvest Food Bank of Metrolina,,," 2,857 ",6.0%, 170 ,1.2%,2.3%,11.1%,6.7%," $102,040.00 ",89.7%,8.5%
37025,37025041306,Census Tract 413.06; Cabarrus County; North Carolina,"Cabarrus County, North Carolina",NC,2022,14,Second Harvest Food Bank of Metrolina,,," 5,329 ",9.8%, 520 ,7.7%,5.0%,21.7%,2.3%," $114,013.00 ",66.8%,5.0%
37025,37025041307,Census Tract 413.07; Cabarrus County; North Carolina,"Cabarrus County, North Carolina",NC,2022,14,Second Harvest Food Bank of Metrolina,,," 8,340 ",6.7%, 550 ,7.1%,1.2%,18.8%,11.5%," $180,180.00 ",92.0%,5.9%
37025,37025041503,Census Tract 415.03; Cabarrus County; North Carolina,"Cabarrus County, North Carolina",NC,2022,14,Second Harvest Food Bank of Metrolina,,," 6,268 ",6.6%, 420 ,5.2%,2.8%,36.3%,5.1%," $98,293.00 ",89.4%,10.9%
37025,37025041504,Census Tract 415.04; Cabarrus County; North Carolina,"Cabarrus County, North Carolina",NC,2022,14,Second Harvest Food Bank of Metrolina,,," 4,115 ",6.3%, 260 ,3.3%,1.7%,14.1%,11.5%," $133,088.00 ",87.0%,7.5%
37025,37025041505,Census Tract 415.05; Cabarrus County; North Carolina,"Cabarrus County, North Carolina",NC,2022,14,Second Harvest Food Bank of Metrolina,,," 8,608 ",4.2%, 360 ,2.9%,0.7%,16.5%,11.2%," $151,453.00 ",97.8%,4.1%
37025,37025041506,Census Tract 415.06; Cabarrus County; North Carolina,"Cabarrus County, North Carolina",NC,2022,14,Second Harvest Food Bank of Metrolina,,," 5,637 ",6.1%, 340 ,4.2%,4.8%,25.0%,4.4%," $131,489.00 ",93.3%,5.0%
37025,37025041507,Census Tract 415.07; Cabarrus County; North Carolina,"Cabarrus County, North Carolina",NC,2022,14,Second Harvest Food Bank of Metrolina,,," 3,933 ",8.0%, 310 ,3.3%,3.1%,1.4%,0.0%," $128,944.00 ",94.4%,10.7%
37025,37025041602,Census Tract 416.02; Cabarrus County; North Carolina,"Cabarrus County, North Carolina",NC,2022,14,Second Harvest Food Bank of Metrolina,,," 4,066 ",17.5%, 710 ,10.0%,17.2%,4.4%,13.4%," $62,105.00 ",80.4%,13.3%
37025,37025041603,Census Tract 416.03; Cabarrus County; North Carolina,"Cabarrus County, North Carolina",NC,2022,14,Second Harvest Food Bank of Metrolina,,," 4,748 ",7.0%, 330 ,1.2%,4.9%,9.2%,12.1%," $97,083.00 ",81.8%,5.7%
37025,37025041604,Census Tract 416.04; Cabarrus County; North Carolina,"Cabarrus County, North Carolina",NC,2022,14,Second Harvest Food Bank of Metrolina,,," 4,306 ",5.4%, 230 ,0.3%,4.0%,3.2%,0.0%," $119,324.00 ",95.1%,3.8%
37025,37025041701,Census Tract 417.01; Cabarrus County; North Carolina,"Cabarrus County, North Carolina",NC,2022,14,Second Harvest Food Bank of Metrolina,,," 3,971 ",10.4%, 410 ,4.4%,4.2%,12.2%,4.1%," $75,809.00 ",84.4%,17.8%
37025,37025041702,Census Tract 417.02; Cabarrus County; North Carolina,"Cabarrus County, North Carolina",NC,2022,14,Second Harvest Food Bank of Metrolina,,," 3,473 ",14.9%, 520 ,4.5%,13.8%,2.6%,1.6%," $77,390.00 ",77.5%,18.4%
37025,37025041901,Census Tract 419.01; Cabarrus County; North Carolina,"Cabarrus County, North Carolina",NC,2022,14,Second Harvest Food Bank of Metrolina,,," 2,859 ",22.6%, 650 ,10.6%,32.5%,29.9%,32.6%," $42,306.00 ",71.5%,18.3%
37025,37025041902,Census Tract 419.02; Cabarrus County; North Carolina,"Cabarrus County, North Carolina",NC,2022,14,Second Harvest Food Bank of Metrolina,,," 3,221 ",17.9%, 580 ,6.7%,18.1%,23.9%,19.1%," $43,906.00 ",36.0%,15.3%
37025,37025042000,Census Tract 420; Cabarrus County; North Carolina,"Cabarrus County, North Carolina",NC,2022,14,Second Harvest Food Bank of Metrolina,,," 6,404 ",12.4%, 790 ,6.6%,9.5%,17.7%,19.6%," $62,250.00 ",70.5%,10.9%
37025,37025042101,Census Tract 421.01; Cabarrus County; North Carolina,"Cabarrus County, North Carolina",NC,2022,14,Second Harvest Food Bank of Metrolina,,," 3,788 ",12.4%, 470 ,8.6%,10.3%,43.1%,51.1%," $46,860.00 ",50.7%,8.5%
37025,37025042102,Census Tract 421.02; Cabarrus County; North Carolina,"Cabarrus County, North Carolina",NC,2022,14,Second Harvest Food Bank of Metrolina,,," 3,922 ",13.0%, 510 ,4.4%,12.4%,18.6%,14.8%," $55,688.00 ",79.5%,17.3%
37025,37025042201,Census Tract 422.01; Cabarrus County; North Carolina,"Cabarrus County, North Carolina",NC,2022,14,Second Harvest Food Bank of Metrolina,,," 2,952 ",12.6%, 370 ,8.2%,8.7%,22.3%,7.1%," $64,167.00 ",57.0%,7.1%
37025,37025042202,Census Tract 422.02; Cabarrus County; North Carolina,"Cabarrus County, North Carolina",NC,2022,14,Second Harvest Food Bank of Metrolina,,," 4,327 ",7.7%, 330 ,4.8%,3.6%,17.1%,3.4%," $95,573.00 ",88.1%,7.8%
37025,37025042300,Census Tract 423; Cabarrus County; North Carolina,"Cabarrus County, North Carolina",NC,2022,14,Second Harvest Food Bank of Metrolina,,," 4,222 ",11.7%, 500 ,3.3%,6.7%,13.8%,15.0%," $57,020.00 ",66.3%,17.6%
37025,37025042401,Census Tract 424.01; Cabarrus County; North Carolina,"Cabarrus County, North Carolina",NC,2022,14,Second Harvest Food Bank of Metrolina,,," 4,385 ",8.9%, 390 ,4.2%,6.1%,17.9%,6.0%," $119,359.00 ",79.6%,9.9%
37025,37025042402,Census Tract 424.02; Cabarrus County; North Carolina,"Cabarrus County, North Carolina",NC,2022,14,Second Harvest Food Bank of Metrolina,,," 6,030 ",10.5%, 640 ,2.9%,5.8%,41.1%,35.4%," $37,875.00 ",26.6%,12.0%
37025,37025042501,Census Tract 425.01; Cabarrus County; North Carolina,"Cabarrus County, North Carolina",NC,2022,14,Second Harvest Food Bank of Metrolina,,," 4,677 ",9.0%, 420 ,5.2%,4.6%,14.0%,9.3%," $89,440.00 ",85.8%,9.6%
37025,37025042502,Census Tract 425.02; Cabarrus County; North Carolina,"Cabarrus County, North Carolina",NC,2022,14,Second Harvest Food Bank of Metrolina,,," 2,496 ",11.1%, 280 ,2.9%,10.1%,19.8%,14.3%," $72,813.00 ",63.4%,11.5%
37025,37025042503,Census Tract 425.03; Cabarrus County; North Carolina,"Cabarrus County, North Carolina",NC,2022,14,Second Harvest Food Bank of Metrolina,,," 5,303 ",8.8%, 470 ,0.8%,8.0%,18.3%,9.3%," $92,982.00 ",68.5%,10.1%
37025,37025042504,Census Tract 425.04; Cabarrus County; North Carolina,"Cabarrus County, North Carolina",NC,2022,14,Second Harvest Food Bank of Metrolina,,," 1,484 ",4.3%, 60 ,2.8%,0.4%,20.4%,2.8%," $140,806.00 ",95.5%,6.1%
37025,37025042601,Census Tract 426.01; Cabarrus County; North Carolina,"Cabarrus County, North Carolina",NC,2022,14,Second Harvest Food Bank of Metrolina,,," 6,480 ",9.2%, 590 ,6.3%,4.1%,17.4%,10.5%," $118,469.00 ",78.3%,8.7%
37025,37025042602,Census Tract 426.02; Cabarrus County; North Carolina,"Cabarrus County, North Carolina",NC,2022,14,Second Harvest Food Bank of Metrolina,,," 4,698 ",7.1%, 330 ,2.8%,1.3%,35.5%,24.8%," $79,014.00 ",57.4%,10.9%
37025,37025042603,Census Tract 426.03; Cabarrus County; North Carolina,"Cabarrus County, North Carolina",NC,2022,14,Second Harvest Food Bank of Metrolina,,," 9,722 ",8.0%, 770 ,2.0%,3.9%,23.6%,6.1%," $91,092.00 ",68.5%,11.9%
37025,37025042604,Census Tract 426.04; Cabarrus County; North Carolina,"Cabarrus County, North Carolina",NC,2022,14,Second Harvest Food Bank of Metrolina,,," 5,043 ",10.8%, 550 ,6.0%,8.3%,16.5%,8.3%," $86,250.00 ",83.2%,10.7%
37027,37027030100,Census Tract 301; Caldwell County; North Carolina,"Caldwell County, North Carolina",NC,2022,97,Second Harvest Food Bank of Northwest North Carolina,,," 5,376 ",16.4%, 880 ,4.2%,19.1%,25.2%,27.9%," $29,892.00 ",54.6%,18.0%
37027,37027030200,Census Tract 302; Caldwell County; North Carolina,"Caldwell County, North Carolina",NC,2022,97,Second Harvest Food Bank of Northwest North Carolina,,," 5,408 ",13.6%, 730 ,5.8%,11.3%,10.0%,7.6%," $46,969.00 ",73.4%,12.9%
37027,37027030300,Census Tract 303; Caldwell County; North Carolina,"Caldwell County, North Carolina",NC,2022,97,Second Harvest Food Bank of Northwest North Carolina,,," 3,885 ",20.6%, 800 ,13.6%,20.1%,10.5%,3.3%," $43,652.00 ",85.8%,18.7%
37027,37027030400,Census Tract 304; Caldwell County; North Carolina,"Caldwell County, North Carolina",NC,2022,97,Second Harvest Food Bank of Northwest North Carolina,,," 3,736 ",16.7%, 630 ,3.8%,14.8%,10.7%,7.5%," $39,107.00 ",62.1%,25.0%
37027,37027030500,Census Tract 305; Caldwell County; North Carolina,"Caldwell County, North Carolina",NC,2022,97,Second Harvest Food Bank of Northwest North Carolina,,," 5,398 ",17.3%, 930 ,9.1%,9.5%,9.2%,4.2%," $72,851.00 ",72.8%,28.1%
37027,37027030600,Census Tract 306; Caldwell County; North Carolina,"Caldwell County, North Carolina",NC,2022,97,Second Harvest Food Bank of Northwest North Carolina,,," 4,667 ",14.1%, 660 ,4.6%,12.0%,2.4%,3.3%," $60,710.00 ",80.4%,17.2%
37027,37027030700,Census Tract 307; Caldwell County; North Carolina,"Caldwell County, North Carolina",NC,2022,97,Second Harvest Food Bank of Northwest North Carolina,,," 6,629 ",18.5%," 1,230 ",7.4%,17.2%,0.3%,3.8%," $47,072.00 ",73.4%,20.6%
37027,37027030801,Census Tract 308.01; Caldwell County; North Carolina,"Caldwell County, North Carolina",NC,2022,97,Second Harvest Food Bank of Northwest North Carolina,,," 2,832 ",15.6%, 440 ,5.1%,15.6%,0.3%,1.3%," $60,288.00 ",86.1%,18.4%
37027,37027030802,Census Tract 308.02; Caldwell County; North Carolina,"Caldwell County, North Carolina",NC,2022,97,Second Harvest Food Bank of Northwest North Carolina,,," 3,736 ",18.6%, 700 ,4.8%,17.4%,4.3%,1.0%," $37,026.00 ",82.5%,31.5%
37027,37027030900,Census Tract 309; Caldwell County; North Carolina,"Caldwell County, North Carolina",NC,2022,97,Second Harvest Food Bank of Northwest North Carolina,,," 5,452 ",14.6%, 790 ,5.9%,13.1%,1.1%,4.8%," $57,813.00 ",78.5%,13.2%
37027,37027031000,Census Tract 310; Caldwell County; North Carolina,"Caldwell County, North Carolina",NC,2022,97,Second Harvest Food Bank of Northwest North Carolina,,," 2,919 ",14.3%, 420 ,5.9%,6.1%,2.0%,1.3%," $49,342.00 ",76.7%,23.7%
37027,37027031100,Census Tract 311; Caldwell County; North Carolina,"Caldwell County, North Carolina",NC,2022,97,Second Harvest Food Bank of Northwest North Carolina,,," 4,334 ",12.3%, 530 ,2.5%,9.1%,3.3%,1.4%," $56,411.00 ",70.5%,15.1%
37027,37027031201,Census Tract 312.01; Caldwell County; North Carolina,"Caldwell County, North Carolina",NC,2022,97,Second Harvest Food Bank of Northwest North Carolina,,," 3,910 ",14.1%, 550 ,5.2%,8.1%,0.4%,5.1%," $51,188.00 ",76.5%,20.4%
37027,37027031202,Census Tract 312.02; Caldwell County; North Carolina,"Caldwell County, North Carolina",NC,2022,97,Second Harvest Food Bank of Northwest North Carolina,,," 4,957 ",16.2%, 800 ,3.5%,14.9%,1.5%,5.0%," $56,741.00 ",73.6%,23.2%
37027,37027031301,Census Tract 313.01; Caldwell County; North Carolina,"Caldwell County, North Carolina",NC,2022,97,Second Harvest Food Bank of Northwest North Carolina,,," 4,423 ",10.8%, 480 ,5.3%,5.8%,5.4%,0.8%," $97,917.00 ",85.5%,13.1%
37027,37027031302,Census Tract 313.02; Caldwell County; North Carolina,"Caldwell County, North Carolina",NC,2022,97,Second Harvest Food Bank of Northwest North Carolina,,," 4,339 ",15.6%, 680 ,12.1%,8.0%,6.2%,5.2%," $62,500.00 ",79.6%,14.7%
37027,37027031401,Census Tract 314.01; Caldwell County; North Carolina,"Caldwell County, North Carolina",NC,2022,97,Second Harvest Food Bank of Northwest North Carolina,,," 3,297 ",11.4%, 370 ,1.3%,12.4%,7.6%,1.1%," $78,125.00 ",76.7%,12.0%
37027,37027031402,Census Tract 314.02; Caldwell County; North Carolina,"Caldwell County, North Carolina",NC,2022,97,Second Harvest Food Bank of Northwest North Carolina,,," 3,420 ",11.0%, 380 ,2.3%,6.0%,4.2%,16.4%," $55,804.00 ",72.4%,15.4%
37027,37027031403,Census Tract 314.03; Caldwell County; North Carolina,"Caldwell County, North Carolina",NC,2022,97,Second Harvest Food Bank of Northwest North Carolina,,," 1,998 ",19.4%, 390 ,6.1%,22.7%,7.9%,13.4%," $33,564.00 ",58.9%,16.8%
37029,37029950101,Census Tract 9501.01; Camden County; North Carolina,"Camden County, North Carolina",NC,2022,123,Food Bank of the Albemarle,,," 6,215 ",10.6%, 660 ,3.8%,6.4%,12.9%,6.3%," $85,238.00 ",80.9%,16.2%
37029,37029950102,Census Tract 9501.02; Camden County; North Carolina,"Camden County, North Carolina",NC,2022,123,Food Bank of the Albemarle,,," 4,332 ",12.0%, 520 ,8.2%,4.9%,6.6%,0.0%," $74,591.00 ",88.5%,14.6%
37031,37031970101,Census Tract 9701.01; Carteret County; North Carolina,"Carteret County, North Carolina",NC,2022,70,Food Bank of Central and Eastern North Carolina,,, 953 ,13.8%, 130 ,3.1%,15.4%,4.3%,8.0%," $48,929.00 ",81.0%,13.9%
37031,37031970102,Census Tract 9701.02; Carteret County; North Carolina,"Carteret County, North Carolina",NC,2022,70,Food Bank of Central and Eastern North Carolina,,," 2,284 ",11.5%, 260 ,0.0%,3.5%,2.1%,1.7%," $64,598.00 ",78.0%,14.7%
37031,37031970103,Census Tract 9701.03; Carteret County; North Carolina,"Carteret County, North Carolina",NC,2022,70,Food Bank of Central and Eastern North Carolina,,," 2,539 ",17.5%, 440 ,7.8%,14.9%,0.7%,0.3%," $56,966.00 ",80.6%,20.9%
37031,37031970200,Census Tract 9702; Carteret County; North Carolina,"Carteret County, North Carolina",NC,2022,70,Food Bank of Central and Eastern North Carolina,,," 1,104 ",17.3%, 190 ,9.4%,13.5%,4.0%,0.0%," $67,888.00 ",80.1%,19.9%
37031,37031970301,Census Tract 9703.01; Carteret County; North Carolina,"Carteret County, North Carolina",NC,2022,70,Food Bank of Central and Eastern North Carolina,,," 3,950 ",9.5%, 370 ,0.5%,8.1%,27.3%,0.8%," $51,142.00 ",69.2%,16.4%
37031,37031970304,Census Tract 9703.04; Carteret County; North Carolina,"Carteret County, North Carolina",NC,2022,70,Food Bank of Central and Eastern North Carolina,,," 2,371 ",18.8%, 450 ,7.8%,15.7%,12.2%,0.4%," $51,700.00 ",46.6%,20.6%
37031,37031970305,Census Tract 9703.05; Carteret County; North Carolina,"Carteret County, North Carolina",NC,2022,70,Food Bank of Central and Eastern North Carolina,,," 1,874 ",14.8%, 280 ,5.7%,14.2%,24.1%,2.7%," $52,500.00 ",59.5%,16.1%
37031,37031970401,Census Tract 9704.01; Carteret County; North Carolina,"Carteret County, North Carolina",NC,2022,70,Food Bank of Central and Eastern North Carolina,,," 1,499 ",23.6%, 350 ,3.1%,26.9%,12.4%,0.0%," $30,080.00 ",20.5%,28.8%
37031,37031970402,Census Tract 9704.02; Carteret County; North Carolina,"Carteret County, North Carolina",NC,2022,70,Food Bank of Central and Eastern North Carolina,,," 1,477 ",18.7%, 280 ,10.0%,16.8%,22.9%,3.5%," $50,938.00 ",50.0%,17.9%
37031,37031970403,Census Tract 9704.03; Carteret County; North Carolina,"Carteret County, North Carolina",NC,2022,70,Food Bank of Central and Eastern North Carolina,,," 1,324 ",13.6%, 180 ,5.7%,10.1%,23.2%,18.5%," $51,655.00 ",53.8%,15.2%
37031,37031970501,Census Tract 9705.01; Carteret County; North Carolina,"Carteret County, North Carolina",NC,2022,70,Food Bank of Central and Eastern North Carolina,,," 2,896 ",18.0%, 520 ,4.4%,16.0%,8.7%,12.3%," $49,867.00 ",48.6%,23.3%
